4.474205146152530899e-02,7.348942650664957998e-02,7.528030126928039745e-02,6.586045417183263029e-02,3.329320224543216161e-02,2.343041142618429093e-02,3.052870447284243907e-02,4.846017621617647320e-02,4.713380199826328054e-02
4.006522445321952092e-02,7.777858410229705755e-02,7.101459594175872636e-02,5.894705549630716718e-02,1.729182678646577417e-02,3.125160844266650778e-02,1.467363403795341956e-02,3.432124372573825549e-02,4.736331127770856270e-02
5.018384305454819810e-02,6.775693878140300053e-02,5.672684319519904345e-02,6.192010885921254981e-02,1.103831815742053850e-02,4.648145544042010802e-02,1.754961394057432886e-02,3.266970757656409430e-02,2.451413064668923197e-02
4.691053926803648300e-02,8.172464372928538168e-02,5.948336661061473518e-02,5.400354188756789631e-02,1.793695059712988385e-02,3.247508984945379068e-02,3.849528711560521593e-02,4.170817123273116295e-02,2.937063965620866079e-02
1.844942178064216259e-02,6.244796157835685868e-02,5.574025140143228085e-02,5.519502320321965222e-02,1.983548727817730298e-02,2.614761576969548348e-02,2.945610403415143894e-02,1.769676074022151144e-02,4.152483366043367013e-02
2.533156070141965796e-02,8.976249648170867013e-02,7.574567304005380697e-02,6.485883490447841293e-02,2.242684273357473113e-02,3.875552562062672957e-02,1.530899646700463121e-02,1.189713717856936102e-02,4.399891958219864091e-02
3.243210928525448039e-02,8.528761051399863513e-02,6.161290249515177092e-02,4.032901603894806231e-02,2.828635662673065557e-02,5.290604506307679950e-02,1.115642360278541745e-02,1.285289516281598772e-02,4.271081422850292464e-02
3.929543102047113740e-02,6.732667724374231943e-02,8.224844431778141618e-02,4.247707780725974713e-02,2.484172554449685238e-02,3.134121283776306055e-02,7.841567141660140891e-03,1.080271033188010335e-02,4.856680588066131232e-02
1.632039730973690317e-02,6.856671404060241115e-02,5.924732295331221199e-02,3.970652782220514265e-02,1.924328665025294705e-02,4.730868730740174499e-02,3.078797549162752209e-02,3.066341088845287582e-02,3.429227079485194091e-02
4.121228328011129760e-02,8.099092651783958152e-02,8.399877770002860122e-02,3.602580492195982947e-02,3.178436405335687692e-02,3.180829231409922769e-02,1.935775523796555778e-02,4.635708986804894932e-02,3.820898792311794301e-02
3.463973653417799087e-02,7.188924127730414448e-02,6.703813191588293974e-02,4.796011139351418623e-02,3.086163992052268559e-02,4.643220074484253473e-02,2.533732132112494900e-02,3.019724446140782670e-02,3.275691455680777159e-02
3.321762568698896634e-02,7.627661561175508309e-02,4.521978241202594118e-02,6.044921880517559187e-02,3.947210105474671660e-02,4.788435786309596515e-02,4.655683598622047809e-02,3.207805058786189489e-02,4.976055722879565990e-02
4.172394521015038160e-02,7.934664839245164636e-02,7.205642668719237920e-02,4.716552575188420054e-02,2.928763588961825690e-02,5.212532222644031960e-02,2.856686574996000413e-02,3.558490108359462639e-02,3.129475051210111464e-02
4.512944511607911574e-02,8.182490654333553215e-02,7.082944898284707080e-02,5.072787324599362796e-02,4.086220901827127688e-02,3.472266860527726401e-02,3.085952780680667126e-02,3.478461043643692185e-02,2.849706135634307719e-02
3.355350654863510640e-02,8.523802168008702551e-02,5.602414375163535659e-02,3.574489814421010631e-02,2.447441324773001400e-02,4.463689770865475470e-02,4.725844979782540395e-02,1.611741444554487188e-02,4.561861216968805810e-02
3.894065906725100584e-02,8.711673703190139784e-02,7.329337939636682009e-02,5.179626018000270393e-02,2.109315154396558534e-02,5.340573394789930456e-02,2.325894510409281385e-02,2.129322518803031250e-02,3.082254527668074756e-02
2.846212251318272143e-02,1.100452382923872985e-01,5.069987244515726521e-02,7.947055408814540645e-02,2.037834445416834839e-02,3.048531400362282720e-02,7.612806683956137993e-03,2.352711791133446986e-02,1.405657794670864963e-02
4.972782634559472226e-02,1.142323675094283481e-01,8.241441972321644771e-02,6.017015316162981770e-02,1.953238468706681649e-02,4.041061593454119832e-02,1.833803063235856998e-02,2.895916037969351736e-02,4.627645882575042585e-02
4.524721823427633322e-02,1.044366808766197252e-01,8.700370592860488805e-02,4.434615172465256050e-02,1.815699803201067941e-02,2.878819802659873806e-02,3.606542898244892437e-02,1.840444292484694558e-02,3.219957924299342994e-02
2.578994974631854467e-02,7.594944819285548432e-02,7.336205079644576854e-02,5.668314402683267278e-02,2.957902947703000551e-02,2.420845597045886977e-02,1.430158600760068552e-02,3.720264926457331200e-02,3.829297085302363346e-02
7.446914341132483683e-02,8.227359051690823211e-02,5.072914323215876875e-02,6.694523865142587571e-02,2.898955880429262416e-02,3.615008193245163731e-02,2.162997891580046433e-02,2.751888718986663859e-02,1.830123344887687326e-02
4.866594793053872353e-02,7.235565807649210757e-02,6.310402778775715815e-02,6.595149582142481592e-02,3.205150281456369682e-02,3.718612096382736820e-02,3.146716757950236698e-02,1.974824347670103147e-02,3.086807454979137097e-02
2.843422352795768257e-02,8.154821614000259955e-02,7.243257745611139664e-02,6.344033522222206067e-02,2.908522647063302435e-02,3.789534286997153778e-02,2.598099755885571391e-02,5.634152571254451639e-03,4.801682345163348076e-02
3.103125880301741205e-02,5.372956633662000214e-02,7.578877536206816978e-02,5.791362183800174285e-02,2.158355883265198824e-02,7.036475181481216534e-02,2.454454028957413561e-02,3.108900216968562766e-02,5.623805079733964346e-02
3.867052307468375055e-02,6.311855599532467664e-02,7.386776134757465362e-02,3.825842779838616731e-02,2.944756263299554838e-02,2.630021270442229817e-02,7.292407298871894129e-03,2.599646197545234932e-02,4.808975658729693070e-02
2.881567442389769765e-02,9.518408823324814305e-02,6.588622037922917118e-02,2.909536161427830545e-02,4.912907446966530145e-02,2.301617361934552020e-02,2.738253303927096205e-02,1.540225278374867009e-02,4.185314786299741685e-02
7.279028015760571901e-02,7.476051674370083611e-02,5.096927888061070916e-02,3.867285761456521614e-02,2.429044535909394981e-02,2.228200760133393007e-02,1.814387293730039541e-02,1.366396764430307699e-02,3.918447140909028792e-02
2.933129379925916366e-02,9.750008577547683575e-02,6.846919501774423322e-02,4.691689315561230894e-02,2.701939433088093936e-02,4.209091099425142646e-02,1.470357528109705880e-02,3.904014888953175749e-02,4.010936731961913665e-02
2.358549709707260383e-02,7.870627978824806803e-02,7.239010384853533653e-02,3.449567481108976874e-02,2.238250684605332455e-02,4.513135132043585851e-02,1.450743843745667949e-02,6.443350874146090701e-02,4.747113397037596577e-02
3.457053445407638065e-02,8.091335251984542454e-02,7.078230604087051847e-02,3.304719410243634609e-02,4.108806335016178257e-02,2.120226416621378424e-02,2.282530283706639407e-02,4.430244395064987517e-02,2.618472925867229573e-02
2.507190219774403997e-02,7.727890393583441986e-02,6.531005745649251515e-02,5.028797508176793135e-02,3.562402828703709751e-02,3.787891411092208366e-02,1.556653114304911920e-02,2.116834996701561986e-02,3.975759003236833955e-02
4.113198101876341939e-02,7.365883169533077313e-02,8.380010136646547092e-02,6.954975740957936026e-02,3.784273657629568660e-02,3.375440505154671950e-02,3.371495389121656472e-02,4.163828712149052896e-02,5.037366203500657363e-02
4.605468304818918779e-02,9.654050048136858519e-02,6.343166392844182266e-02,6.388041146413785121e-02,4.297193008961291971e-02,3.650315355103251475e-02,2.723797368968655652e-02,3.346289209272615417e-02,4.821327732744042777e-02
2.296258489878743800e-02,4.692907413776448849e-02,6.193777161881969945e-02,4.488854349053807841e-02,3.145193707626045554e-02,4.905609327713335993e-02,2.182894398935111835e-02,2.146356637651110691e-02,3.410598558020985077e-02
9.075758197990481391e-02,7.753766584525925709e-02,7.109949509036238291e-02,5.757820363053237772e-02,2.782299424629185169e-02,1.915205572137712933e-02,4.273742149072302238e-02,2.093372583734517262e-02,3.969019509914169241e-02
2.116934024359169719e-02,7.365107896130215770e-02,6.821315723421915445e-02,5.136038909993741880e-02,2.276768296249861295e-02,4.634288993766640108e-02,1.786642412284165579e-02,2.774636628941625632e-02,3.971560137248675293e-02
4.248916162241925948e-02,9.566537060489764543e-02,6.458396271640835795e-02,5.557977396400304304e-02,3.870770474504861558e-02,3.087699813810374644e-02,1.061719524169963541e-02,1.554521262207669494e-02,3.979561015318484191e-02
1.951107914988558373e-02,8.776336071527435223e-02,8.164349527098543891e-02,3.191480983157619911e-02,3.502647958547206591e-02,3.563419547949832344e-02,1.970928939283773593e-02,1.917939787149507483e-02,5.068122674439646397e-02
2.488234540800842928e-02,1.110333024187243611e-01,5.875661021310814996e-02,6.400596417755298473e-02,3.895745779328332187e-02,4.750992076718493773e-02,1.543393428771768806e-02,2.303260190239448182e-02,4.422885929539759065e-02
2.109733134383565134e-02,6.335529544225650123e-02,6.129110168240098355e-02,3.823009102357174255e-02,3.506200879762776806e-02,5.342754763860822764e-02,2.378642802013146776e-02,4.395547924037324777e-02,3.558863190853032987e-02
5.053338946976213691e-02,5.779379348044796222e-02,6.970613175759167446e-02,5.453051796453491779e-02,2.131391996173754438e-02,4.668755587143962049e-02,1.948579234391585591e-02,2.671561715222786973e-02,5.066731481664447923e-02
2.043816157578865964e-02,5.986329850139539971e-02,5.990409545623335413e-02,3.219071688662911157e-02,1.514315061147243797e-02,2.327145144802790847e-02,1.495960558828363270e-02,2.254268133420899919e-02,2.617503196743292335e-02
3.225982883101823073e-02,6.837772645300080332e-02,6.022533576895412744e-02,4.202545049100240432e-02,3.527424377823048379e-02,3.330006355103094090e-02,1.815008177483546509e-02,4.062509088893514336e-02,3.933889208098152040e-02
4.457577671806892128e-02,6.245867461772778434e-02,6.134313390129426946e-02,4.957767603789354355e-02,2.733528086821711972e-02,3.512564052210972315e-02,2.357176403127844017e-02,2.830447061178687981e-02,3.398474120219942968e-02
5.169587594845875128e-02,9.526734485427432175e-02,5.450298233762283090e-02,4.928819849281081827e-02,3.361713019208432268e-02,3.973364213952418345e-02,2.983197533790617889e-02,5.732239295613938967e-02,5.833866462307658873e-02
3.514772400492670312e-02,8.959379435327921581e-02,7.399681588184273129e-02,7.297085187066215672e-02,2.293310408894264421e-02,2.692051653957730495e-02,1.939698801147025572e-02,2.035124486870637864e-02,3.245252951767134408e-02
1.471720571637367796e-02,6.512413835745124724e-02,6.215501922639057875e-02,2.966191778045241742e-02,3.392330513605237158e-02,2.613842666734270820e-02,2.282771086140034447e-02,2.888658056309508990e-02,3.858309448093436012e-02
1.912857826730687827e-02,9.452059997292069915e-02,6.243984243901216230e-02,5.747494201320429985e-02,3.301154826521165986e-02,5.386658877286128883e-02,2.031323381353219645e-02,5.077447423259449921e-02,4.284900959392777542e-02
6.027751620307810615e-02,7.534164339510328323e-02,6.434657109335883973e-02,5.038289898635025382e-02,3.229103683347567255e-02,2.697129261670753661e-02,1.924796120788219503e-02,3.241888896782611079e-02,5.576626855991689835e-02
5.533193300317618829e-02,7.172946337839221365e-02,6.258955510450765758e-02,5.249026572215588493e-02,3.696237212446601417e-02,2.396781674876461918e-02,1.950081813313362181e-02,4.779072674140390220e-02,5.983937964656550756e-02
4.122224396588421852e-02,9.527043366571516514e-02,6.697125767233264027e-02,4.718378043669425176e-02,1.935057410949097764e-02,2.662557930983207310e-02,1.762035450717468893e-02,2.504382575482972870e-02,5.465804234516827981e-02
4.903826323032620116e-02,7.063996337404868098e-02,7.791225345583766004e-02,4.453134408209123707e-02,3.055480635912484477e-02,3.739924178929465021e-02,1.782231735278378901e-02,2.229612203263146505e-02,2.381275793135087526e-02
4.524167968340644247e-02,9.163058691701787828e-02,7.504096564612475206e-02,6.024156279257581598e-02,2.237694701462893121e-02,3.296403441377337290e-02,3.065227813837358151e-02,2.351370373359242677e-02,4.099421916619431366e-02
5.886842898176293526e-02,8.571201091290880925e-02,8.080422253300953428e-02,6.845030076990536727e-02,2.654061705593646625e-02,4.027017972472373558e-02,1.111780684750045788e-02,5.341311835309419526e-02,4.300946583131221718e-02
5.870711215184788723e-02,9.375665392140510035e-02,7.265017457097378006e-02,5.461704112101820746e-02,1.980090664177596924e-02,3.808835077852316953e-02,9.998695933185546350e-03,2.893035796773499313e-02,5.036899336590994897e-02
1.151754973568477371e-02,1.153775810526322665e-01,7.105548668552558178e-02,3.439513514474870637e-02,2.836523166796870235e-02,2.103636221925688291e-02,1.087026320671603472e-02,1.782812994769154488e-02,3.370286662537338995e-02
4.361025083053748919e-02,7.933483579141914488e-02,5.489271394331900200e-02,4.735451862492439518e-02,2.597235080396486512e-02,2.135913219846504937e-02,2.655541419023119826e-02,3.429655496066246617e-02,1.270213142643736130e-02
3.044763191078992196e-02,9.240141284234808239e-02,5.116011889442267230e-02,5.419241066835022574e-02,2.605443702512227552e-02,1.282121922973815213e-02,1.373397269828008360e-02,2.311053800743460493e-02,5.278340406748713992e-02
2.544397118949780559e-02,1.224217396652844819e-01,6.105081827502265718e-02,5.957858432375396501e-02,8.361817225229526557e-03,2.581732393226546587e-02,2.692856049305417804e-02,4.889228276089781222e-02,2.834706598050888010e-02
4.121990099147457981e-02,4.580851330221154261e-02,9.268009933349767582e-02,5.824848175150233731e-02,3.178143975863754328e-02,3.325630379030473233e-02,1.403331647846046623e-02,2.593228692050206577e-02,5.133998657138433980e-02
4.271633343947937173e-02,8.054012063846076319e-02,5.193509434633308136e-02,4.750946483112973573e-02,3.592921593927157764e-02,3.096048468964862632e-02,4.625390816012058329e-03,1.490129916433442954e-02,2.849218927080438002e-02
3.765444947985984586e-02,6.989614409287954466e-02,5.918508687187856721e-02,4.913762371193482886e-02,2.481485037011370298e-02,4.250841131550918417e-02,3.636730617373521574e-03,2.162376245458461424e-02,2.303227053341221423e-02
3.423435880413086552e-02,7.767157945512798145e-02,6.360540908017846273e-02,5.453369808755236664e-02,3.048130194939344464e-02,3.453745985954487924e-02,1.977675078472959994e-02,2.535052503569710115e-03,2.543448783417966499e-02
3.582780153120866673e-02,6.082775548223824658e-02,5.247962009059641691e-02,4.113340828114689374e-02,2.286014058353336847e-02,2.997480017850166767e-02,2.095080147735975049e-02,2.639943529352647977e-02,3.272762699296374866e-02
3.008672692640622717e-02,7.800662089966761692e-02,8.756935003992180611e-02,5.359498402601207967e-02,3.643822766508883482e-02,2.098521813567552630e-02,2.061954117620247440e-02,1.536823779093369688e-02,4.853665504677575487e-02
5.912865361832043282e-02,6.975846532636967301e-02,6.150277862928403561e-02,6.174339314984516464e-02,2.162528016707106898e-02,3.343431657274245627e-02,7.130210602852908759e-03,2.600880952135928639e-02,3.788085071262663195e-02
5.051173463788957707e-02,6.562107493144071768e-02,7.092282671401735350e-02,6.966086222009197637e-02,2.425279234288521199e-02,4.541119860132308145e-02,2.023776078180817076e-02,3.396884882717172288e-02,3.365478176429292229e-02
4.434642154855981955e-02,1.012979033564619935e-01,5.444898610332540856e-02,2.381400953706930279e-02,3.582492345036615566e-02,3.331137858441231975e-02,1.568884994974381261e-02,1.856709062085510828e-02,3.250544106719605031e-02
3.796353698771861435e-02,5.662098771939136355e-02,8.133003250544577900e-02,5.480229834168477698e-02,2.402320668147599897e-02,3.541397992936318184e-02,2.836354791071768466e-02,2.394571920803892362e-02,8.474414320665284162e-02
5.261458552075003875e-02,8.946670711730149439e-02,7.668907308197650541e-02,5.061390722686209820e-02,3.304968519468017701e-02,4.501412289767173225e-02,3.016338885705129730e-02,4.386689899293225864e-02,3.053428132397097150e-02
2.502144345112575219e-02,9.342882262100071777e-02,4.912239393626948586e-02,6.514717625381864774e-02,2.290897134513927846e-02,1.758820505573427048e-02,1.558154366099127365e-02,1.323414418760777977e-02,4.088929616922431370e-02
1.409421910987770366e-01,7.163517120376658442e-02,7.143733144317003514e-02,5.172167334024634078e-02,2.350873444864370540e-02,1.708019939953894784e-02,1.955170729738388638e-02,9.689186503718104360e-03,4.386497237301481555e-02
2.540165303422550411e-02,8.921686720950858240e-02,7.323609842771003353e-02,5.545888844309349724e-02,2.016467062461162890e-02,4.249683833687226825e-02,1.350604971381195660e-02,3.974901180192611655e-02,4.644656001373952819e-02
3.576829563926682554e-02,9.299104834341163917e-02,6.107380387466136012e-02,4.540035109498328364e-02,2.525181823446578933e-02,5.333121526279302471e-02,2.092349565431309705e-02,2.160631886070327884e-02,3.139877260547358634e-02
4.671971867835305464e-02,6.697047344917475553e-02,5.122545321142864955e-02,5.274872731984779628e-02,3.702393520434839325e-02,4.908593752108964675e-02,2.736297215805529731e-02,4.519962004313837073e-02,3.307882673001494994e-02
3.547393687230273457e-02,6.733175704916381787e-02,5.670760131540963922e-02,4.641367702694797204e-02,1.863487651593058458e-02,3.464475700729478802e-02,1.801979180712629663e-02,2.888892948273059924e-02,4.380429308202520716e-02
3.562368437531328313e-02,7.851864467178602813e-02,9.062483890126696306e-02,6.722001281201397949e-02,2.925542062128997159e-02,3.139464363431215127e-02,1.695740882845287248e-02,2.790795705109718264e-02,5.756957945627855927e-02
1.562783800475833415e-02,7.389423218719992636e-02,4.442325061390466762e-02,6.773261316658145403e-02,1.445807794585899676e-02,3.354926503352465700e-02,1.770763605981766006e-02,2.654424474779994506e-02,2.204207779731518976e-02
1.784584471469129185e-02,1.103143366145856730e-01,6.540163480551519637e-02,7.037424503606420911e-02,4.302802491005353752e-02,4.221535422699562723e-02,1.256615045806793243e-02,1.279609583997762777e-02,7.985542328930174752e-03
4.055749418555148339e-02,6.049138189274740757e-02,7.230390822916556159e-02,5.775941614275878488e-02,1.467528311089247653e-02,2.207001833939188987e-02,1.928521296309240046e-02,1.424542096267564922e-02,4.608532554414634247e-02
2.719490574324148757e-02,7.521311848754788643e-02,3.914717531917397825e-02,5.415523191716210133e-02,2.829170465683294999e-02,4.275571495757926610e-02,1.756051962089722959e-02,4.955374333233295708e-02,2.946682510601897689e-02
6.447985179639918740e-02,8.755635197478239817e-02,1.006377580971538344e-01,7.115899133256790854e-02,4.311037910484605273e-02,4.127046432890275202e-02,1.493144897673420735e-02,1.541183416000888387e-02,5.386268502508461536e-02
1.794923256489477231e-02,7.662267151966764556e-02,7.108896901751483866e-02,5.369387398468408040e-02,3.372089981150189208e-02,5.551485411188315788e-02,1.903439228182944587e-02,2.793462189353582148e-02,3.202230622222170670e-02
5.366853680954847272e-02,9.171485849020125092e-02,5.965340969311982294e-02,4.180270931767961912e-02,1.395199464543760842e-02,2.778748459536157719e-02,1.931730807784710555e-02,4.654799822692862882e-02,4.953599534345500682e-02
2.617169337532365345e-02,7.933407235042203021e-02,6.438807021562981125e-02,3.366250901109061472e-02,1.844873242947236286e-02,4.104625612476993368e-02,2.559290196397205966e-02,3.072840909982749516e-02,5.905295923251976248e-02
3.758478162794334082e-02,9.505803693756260941e-02,5.826775892868664430e-02,5.783039892949976696e-02,3.222097932080868199e-02,5.015928879585877798e-02,3.581074380765825182e-02,2.170610785876442295e-02,3.310199358377628048e-02
8.128691552747170646e-02,7.404018268506128153e-02,6.225283103569412974e-02,6.222842646406483158e-02,4.050781850959078029e-02,2.107255850668976124e-02,2.240730817549524065e-02,2.618117968031786688e-02,5.759583487459066231e-02
2.990329147968567511e-02,7.090519943837932104e-02,7.212780582443395483e-02,4.712982218815332802e-02,2.258982617640893989e-02,3.987251334622460980e-02,2.707836859648196648e-02,1.743952446915563240e-02,2.441784938979526393e-02
3.372905827809226376e-02,8.482831490291790899e-02,8.445002354179541315e-02,7.659954177121999774e-02,2.508410059553603175e-02,3.304639408253570027e-02,2.445488207840528644e-02,1.471043178618337138e-02,3.297783768323090531e-02
3.809470790308333576e-02,9.402351419151268319e-02,5.756080085323574125e-02,4.845253602949341903e-02,2.322834726771630040e-02,3.173277629032456720e-02,1.457659217315957975e-02,3.459951274079990646e-02,4.265933962743338748e-02
1.854013032383365969e-02,7.911828227802697455e-02,8.554156551170581657e-02,6.178808487012906608e-02,1.979950931188621463e-02,1.864744069416867170e-02,4.262959978495794132e-03,1.355572257681674463e-02,2.725135075676483887e-02
5.129857315038916649e-02,7.074833900704464995e-02,6.079714462906564421e-02,4.555636360441040617e-02,2.383399066171567465e-02,2.678732522921311102e-02,1.839945407434122326e-02,3.466222129622961029e-02,3.811798125228939987e-02
2.668106326401475936e-02,7.515373883174099323e-02,5.055349313749908646e-02,6.142849858071009611e-02,3.660758305748001984e-02,2.504265208121919661e-02,2.343417072900060710e-02,2.834691886923476276e-02,3.917002370338469597e-02
3.038021639351735567e-02,9.233742875507341963e-02,5.601684152458411697e-02,4.551877854142175051e-02,1.479321876562945080e-02,2.942686546410500786e-02,8.806917407507948437e-03,2.662712795265654436e-02,4.794312943331129062e-02
3.265773101144868462e-02,7.511024794273209182e-02,7.271395298144868458e-02,4.985451042055554643e-02,1.594641277098392609e-02,3.555528226404039427e-02,2.345607209455584721e-02,1.604801058303224198e-02,3.761119337692132164e-02
2.249770492455296575e-02,7.336830793305147702e-02,4.785935025315923158e-02,4.765659091463528285e-02,3.625542750217791016e-02,4.556674485749253461e-02,1.692264717872100574e-02,4.844179314453630342e-02,2.738619879700505272e-02
2.415143126494799855e-02,8.782225241757822543e-02,5.624191359944850921e-02,7.473391450390025337e-02,1.114721155243449113e-02,2.281853605413424607e-02,2.463328853547944869e-02,1.607899260354913804e-02,2.820978475800048693e-02
3.077419122455153644e-02,6.931080796683440626e-02,7.523233581786287205e-02,3.561876618668095157e-02,4.680761646806511078e-02,3.765463761348743915e-02,2.308454937414037081e-02,3.887058866612541630e-02,2.242311328283354624e-02
4.644029678855457477e-02,1.071376080529961444e-01,7.445198714794859507e-02,4.944579809158559935e-02,2.353562098863623553e-02,3.032806401822195699e-02,2.044695428145044264e-02,2.956769721828349240e-02,3.080472154450514602e-02
3.540920119222447371e-02,7.581440032907517390e-02,6.408443851875218755e-02,4.726376313115181887e-02,2.732796212837367705e-02,4.852250508389417682e-02,2.245001228928828613e-02,3.881826938347930633e-02,3.000920299173208752e-02
1.654159929642067331e-02,8.676604014817806965e-02,5.924243728905256162e-02,4.659762127207370958e-02,3.635495543709042765e-02,3.280309623916386613e-02,1.580286093519066640e-02,1.680715175958840193e-02,1.790929933567814852e-02
3.274617557537855966e-02,9.889314552071465370e-02,6.364949115850832007e-02,3.450698826424365706e-02,3.297550881386844546e-02,4.197051777928633570e-02,1.576879387987729225e-02,2.859873995762438406e-02,6.063978042730734652e-02
2.189792270472841473e-02,8.216851383807653730e-02,6.311271259807826883e-02,4.720896081602686534e-02,3.248066480788917854e-02,2.889771944962513453e-02,1.259995890356575832e-02,2.815904814781535620e-02,4.556717858416008821e-02
4.432515687440173602e-02,7.256224552622632384e-02,8.739825454900021495e-02,5.679647494228186322e-02,2.471521899092269520e-02,3.375409422104083679e-02,3.399029055572788671e-02,1.643889967297692753e-02,3.404507428959419740e-02
